text,count,mean_combined_score,std_combined_score,max_combined_score,mean_comp_deviation,mean_norm_shift,n_tokens,is_ner
"Young, J",1,0.6577744922457478,0.0,0.6577744922457478,0.34765625,0.8254207276846818,2,True
-grown,1,0.6575966636933888,0.0,0.6575966636933888,0.41015625,1.0089818936084718,1,False
-sized evergreen,1,0.6573699593498641,0.0,0.6573699593498641,0.1962890625,1.1682051718121602,2,False
operations in 18,1,0.6571832965148314,0.0,0.6571832965148314,0.45263671875,0.7934709365995787,3,True
Waterlooville,1,0.6571713037034842,0.0,0.6571713037034842,0.431640625,0.8127280639462104,1,True
collaboration between the Organization Department and,1,0.6570185968305539,0.0,0.6570185968305539,0.1259765625,1.1170948319201346,6,True
It is in a corner of,1,0.6570175713545915,0.0,0.6570175713545915,0.185546875,1.1381493971364784,6,True
January 185,1,0.6570016659523463,0.0,0.6570016659523463,0.35546875,0.8324455711308656,2,True
15% of students,1,0.6569736859234488,0.0,0.6569736859234488,0.37646484375,0.941018199183622,3,True
fe was brought in to,1,0.6568253362683174,0.0,0.6568253362683174,0.20947265625,0.9876443953582932,5,True
mosaics,1,0.6565289613242347,0.0,0.6565289613242347,0.318359375,1.0776017001855869,1,False
Richard David Arnold Gridley,1,0.6564438292839266,0.0,0.6564438292839266,0.31103515625,0.9577599638348164,4,True
T02),1,0.6564021434519521,0.0,0.6564021434519521,0.3447265625,0.9924457883173802,1,True
Kalininsko–,1,0.6560954759272608,0.0,0.6560954759272608,0.341796875,0.8398846859119018,1,True
1941 Fireplace,1,0.6560742702568837,0.0,0.6560742702568837,0.32177734375,1.028125128767209,2,True
is listed on the National Register,1,0.6560449722315198,0.0,0.6560449722315198,0.2744140625,0.9755616493287996,6,True
karts,1,0.6559854621979192,0.0,0.6559854621979192,0.2509765625,1.1171365070572978,1,False
"the link, while lstat",1,0.6553303863007158,0.0,0.6553303863007158,0.365234375,0.9537556532517896,4,True
2018,1,0.6553085229035241,0.0,0.6553085229035241,0.25537109375,0.9400596373369352,1,True
"Hagworthingham,",1,0.6552841255782984,0.0,0.6552841255782984,0.490234375,0.779445665508246,1,True
group's name comes from,1,0.6552617017639387,0.0,0.6552617017639387,0.31396484375,0.9458935122223464,4,True
Carl Richard Gridley,1,0.6549372292343574,0.0,0.6549372292343574,0.3134765625,0.9605852605858932,3,True
"of Germany
Devonian",1,0.6548836695329412,0.0,0.6548836695329412,0.19580078125,1.1408712832073529,3,True
aplopappus,1,0.6545888591062409,0.0,0.6545888591062409,0.70361328125,0.6500219524531021,1,True
Bert I. Gordon,1,0.654574000785684,0.0,0.654574000785684,0.47021484375,0.7908539472767098,3,True
renades,1,0.6537521656397153,0.0,0.6537521656397153,0.2841796875,1.034282757849288,1,False
otherwise similar performance in terms of,1,0.6536538098807848,0.0,0.6536538098807848,0.14208984375,1.165872805951962,6,True
performed in many European countries alongside,1,0.6530485104043366,0.0,0.6530485104043366,0.28369140625,1.0834269400733416,6,True
book appears to deal with,1,0.6529849051865382,0.0,0.6529849051865382,0.24462890625,1.0974280832788452,5,True
December 202,1,0.6529605354592947,0.0,0.6529605354592947,0.34375,0.8638466511482366,2,True
days later and resumed,1,0.6528475026224787,0.0,0.6528475026224787,0.30029296875,0.9569478581186966,4,True
1953 births,1,0.6528171323039714,0.0,0.6528171323039714,0.30712890625,0.9189080651349284,2,True
people could make movement and sport,1,0.652660532060604,0.0,0.652660532060604,0.3076171875,1.00225679890151,6,True
"51), prominent architect of",1,0.6526571518125481,0.0,0.6526571518125481,0.2001953125,1.0308738365626202,4,True
water polo players,1,0.6526022124503962,0.0,0.6526022124503962,0.3505859375,0.9488883436259904,3,True
graft,1,0.6524959481178274,0.0,0.6524959481178274,0.25537109375,1.1242818624820683,1,True
Shindzwani,1,0.6524928488485898,0.0,0.6524928488485898,0.474609375,0.8358219658714746,1,True
art race in 1,1,0.6520752974774467,0.0,0.6520752974774467,0.4619140625,0.8335573843186166,4,True
beginning of a new one,1,0.65205368787342,0.0,0.65205368787342,0.2998046875,1.0555492587460502,5,True
her and renamed her,1,0.6516426105257218,0.0,0.6516426105257218,0.17236328125,1.1889209794393043,4,False
00 people at one stage,1,0.6515426910420546,0.0,0.6515426910420546,0.201171875,1.1305657119801364,5,True
mechanic falls in love with,1,0.6514907800158772,0.0,0.6514907800158772,0.25390625,0.991153707852193,5,True
the German single charts,1,0.6513553186378753,0.0,0.6513553186378753,0.275390625,1.1022652497196883,4,True
1772,1,0.6511134630830848,0.0,0.6511134630830848,0.29638671875,0.9313725248952118,1,True
"-language albums
SM Entertainment",1,0.6510785766225886,0.0,0.6510785766225886,0.220703125,1.1517442931189712,4,True
the Russian Empire,1,0.6508778926214609,0.0,0.6508778926214609,0.1904296875,1.173581450303652,3,True
EXO PLANET,1,0.6508331752515315,0.0,0.6508331752515315,0.232421875,1.1084061803163283,2,True
", started in",1,0.6508191079941188,0.0,0.6508191079941188,0.38916015625,0.9501678871727968,3,True
Geologic formations,1,0.6506159463520589,0.0,0.6506159463520589,0.4609375,0.785353342442647,2,True
Times league rankings placed Glasgow,1,0.6502881213662323,0.0,0.6502881213662323,0.2783203125,0.9791138581030804,5,True
""" (xunshiz",1,0.6502337576368625,0.0,0.6502337576368625,0.3408203125,0.9092147651859062,2,True
film set records for single-,1,0.6501903833869591,0.0,0.6501903833869591,0.516845703125,0.7667113100298977,5,True
Rush. In 1,1,0.6501185257643363,0.0,0.6501185257643363,0.490234375,0.6676547128483404,3,True
: The Omega,1,0.6499240228039488,0.0,0.6499240228039488,0.24560546875,1.0648735335723718,3,False
Jyothi Reddy,1,0.649720935307295,0.0,0.649720935307295,0.41064453125,0.9370464788932374,2,False
"Biology
Found on",1,0.649659422599976,0.0,0.649659422599976,0.516357421875,0.7749053924374399,3,True
78. Numerous,1,0.6495543968963206,0.0,0.6495543968963206,0.474609375,0.7746428281783013,2,True
withdrew into the areas around,1,0.6494960857272282,0.0,0.6494960857272282,0.2880859375,0.8976965131461954,5,True
on the National Register,1,0.6494416086608223,0.0,0.6494416086608223,0.28125,0.9459917169645556,4,False
ąbie Lake in,1,0.6493703180250753,0.0,0.6493703180250753,0.271484375,1.060193373187688,3,True
(Latinised,1,0.6491390727099192,0.0,0.6491390727099192,0.29541015625,1.077925806774798,1,True
ten-foot,1,0.6490832066277389,0.0,0.6490832066277389,0.330078125,1.068997079069347,1,True
", lacked",1,0.6490382981923671,0.0,0.6490382981923671,0.1435546875,1.227332073605918,2,True
They were rebuilt from earlier,1,0.6489019544327336,0.0,0.6489019544327336,0.20068359375,1.158753909519334,5,True
to appear on the ballot,1,0.6485737735939201,0.0,0.6485737735939201,0.23876953125,1.1429188089848,5,True
Vander Kelen,1,0.6485244888212292,0.0,0.6485244888212292,0.3642578125,0.9102516517405728,2,True
Louisiana in,1,0.6481675762720288,0.0,0.6481675762720288,0.20263671875,1.0713466750550722,2,True
"Reception

Viewers",1,0.6480884475403261,0.0,0.6480884475403261,0.43115234375,0.8294496344758154,2,False
Medal,1,0.6477860440920183,0.0,0.6477860440920183,0.513671875,0.6316874002691083,1,True
As of,1,0.6477694007256201,0.0,0.6477694007256201,0.502197265625,0.7440572908765501,2,True
", but it is thought to",1,0.6476381808721448,0.0,0.6476381808721448,0.29248046875,0.992630608430362,6,False
son of an Irish immigrant,1,0.6475029332355386,0.0,0.6475029332355386,0.1494140625,1.1531811612138465,5,True
Only recently confirmed from Laos,1,0.6473479394007545,0.0,0.6473479394007545,0.205078125,1.1258161375643865,5,True
The rural district has,1,0.6472222927999387,0.0,0.6472222927999387,0.47412109375,0.8484024116873466,4,True
"areer
Born in",1,0.646975644199142,0.0,0.646975644199142,0.47265625,0.7016065909666048,3,False
fixtures,1,0.6468162364801439,0.0,0.6468162364801439,0.24462890625,1.0791987943253594,1,True
ical engineering.,1,0.6465627395113143,0.0,0.6465627395113143,0.35205078125,0.7831701544423482,2,False
Under-21 Hurling,1,0.6463564922726223,0.0,0.6463564922726223,0.2822265625,1.0457008009940554,2,True
Italian painter and architect.,1,0.6462803413845767,0.0,0.6462803413845767,0.34716796875,0.9963160878364417,4,True
100 m Freestyle,1,0.6460834990771899,0.0,0.6460834990771899,0.25439453125,1.1386462476929746,3,True
1830,1,0.6459352815704698,0.0,0.6459352815704698,0.287109375,1.0330510945511742,1,True
"links

Moths",1,0.6458201763847886,0.0,0.6458201763847886,0.41455078125,0.7750118667432214,2,True
Athus,1,0.6456455409503651,0.0,0.6456455409503651,0.197265625,1.0856714695634129,1,True
"by , Period debuted",1,0.6454712491147218,0.0,0.6454712491147218,0.16845703125,1.1196595680993042,4,True
Henry Watkins Allen',1,0.6453359793443457,0.0,0.6453359793443457,0.41845703125,0.8042579171108641,3,True
25 of the same year,1,0.6450448774977747,0.0,0.6450448774977747,0.2724609375,0.9716209828069364,5,True
Lydie,1,0.6449663701992736,0.0,0.6449663701992736,0.37744140625,0.8485609450294338,1,True
Wind Rose and,1,0.6447001819132,0.0,0.6447001819132,0.2109375,1.112971157908,3,True
", and was the mother of",1,0.6446983858638919,0.0,0.6446983858638919,0.294921875,1.01091588653473,6,True
He worked in the hall of,1,0.6446784065778162,0.0,0.6446784065778162,0.21728515625,1.0388200398820404,6,True
It is a member of,1,0.644427269236685,0.0,0.644427269236685,0.27734375,1.0021814543417122,5,True
58. In 1,1,0.6444094679333491,0.0,0.6444094679333491,0.42236328125,0.6883435302917466,3,True
1912,1,0.6440999484270449,0.0,0.6440999484270449,0.32666015625,0.8302205741926122,1,True
best supporting actor,1,0.6440090029095192,0.0,0.6440090029095192,0.162109375,1.277991257273798,3,True
tinged,1,0.6439395018773584,0.0,0.6439395018773584,0.28076171875,1.1821143796933955,1,False
born in Barcelona and represented,1,0.6438299374981163,0.0,0.6438299374981163,0.27783203125,0.9993453515577908,5,True
School students,1,0.6437950303090282,0.0,0.6437950303090282,0.1064453125,1.3184719507725702,2,False
occasional actor,1,0.6437137651001985,0.0,0.6437137651001985,0.29345703125,0.969880115875496,2,False
.One is a 2,1,0.6435813950921585,0.0,0.6435813950921585,0.509033203125,0.703069698667896,4,True
of the 's minefield,1,0.6435281943399253,0.0,0.6435281943399253,0.341796875,0.9559884545998132,4,True
largely the same. Pro Co,1,0.6433556411083359,0.0,0.6433556411083359,0.33984375,0.9174711340208394,5,True
verting Natural Gas Company Limited,1,0.6433254094363292,0.0,0.6433254094363292,0.27392578125,0.9209355939033232,5,True
1971,1,0.6432898413104527,0.0,0.6432898413104527,0.32568359375,0.8911225524948818,1,True
1922,1,0.6427080598499282,0.0,0.6427080598499282,0.30322265625,0.8983961261873205,1,True
and reallocation.,1,0.6426841477264538,0.0,0.6426841477264538,0.42919921875,0.8209437677536346,2,False
. It contains icari,1,0.6426173352626695,0.0,0.6426173352626695,0.466796875,0.7354495881566737,4,False
house at the present Collector,1,0.6425891264522081,0.0,0.6425891264522081,0.3330078125,0.9138458630055202,5,True
Heats,1,0.6425825110560061,0.0,0.6425825110560061,0.203125,1.068614480765015,1,True
", to avoid them",1,0.6425352050809153,0.0,0.6425352050809153,0.2001953125,1.1255030517647882,4,False
"iving people
Footballers",1,0.642454532834627,0.0,0.642454532834627,0.34326171875,0.9695396523990676,3,True
Gastropods,1,0.6423671858517132,0.0,0.6423671858517132,0.47265625,0.8415136677542827,1,False
Jericho,1,0.6422758277511206,0.0,0.6422758277511206,0.30615234375,0.9498057803153014,1,True
slate rubble,1,0.6421816921734691,0.0,0.6421816921734691,0.2109375,1.1686866523086727,2,True
son sits on the,1,0.6421413659334627,0.0,0.6421413659334627,0.2568359375,0.9768133757711568,4,False
Babb Gridley,1,0.6418163823758803,0.0,0.6418163823758803,0.32666015625,0.9596434950022008,2,True
also responsible for some regulatory affairs,1,0.641739716426626,0.0,0.641739716426626,0.1826171875,1.1232701895040649,6,True
oph Dientzenhofer,1,0.6414850853967425,0.0,0.6414850853967425,0.4423828125,0.7935320494293563,2,True
other three are,1,0.641317536196949,0.0,0.641317536196949,0.27685546875,0.9607157154923722,3,True
city zoo in Musash,1,0.6413097430761925,0.0,0.6413097430761925,0.56689453125,0.6284818772217311,4,True
second live album by,1,0.6410675343924047,0.0,0.6410675343924047,0.30224609375,1.0297928594185115,4,True
F-E region,1,0.6410634836808117,0.0,0.6410634836808117,0.3486328125,0.937985857639529,2,True
"Sir Arnold Gridley,",1,0.6410054957681278,0.0,0.6410054957681278,0.34521484375,0.9087881534828196,3,True
Nomenclature,1,0.6407484994637835,0.0,0.6407484994637835,0.333984375,0.9357335533469586,1,True
attachment order has been granted,1,0.6407365081855778,0.0,0.6407365081855778,0.26123046875,1.0648539657764444,5,True
and boilers,1,0.6404997798369944,0.0,0.6404997798369944,0.251953125,1.0625531605299856,2,True
in and broadcast by Fox News,1,0.6400629091205483,0.0,0.6400629091205483,0.18017578125,1.1270127415513709,6,True
and has a Bachelor of,1,0.6400252689391395,0.0,0.6400252689391395,0.3876953125,0.8298605356290985,5,True
2011,2,0.6398321265977194,0.002090247386651,0.6419223739843704,0.337158203125,0.8421035098536733,1,True
ink companies of the United States,1,0.6394345467596151,0.0,0.6394345467596151,0.291015625,0.9134057028365375,6,True
to ten-year prison terms,1,0.6393529720583433,0.0,0.6393529720583433,0.3076171875,0.958611922333358,4,True
evgenyevich,1,0.6393501163004764,0.0,0.6393501163004764,0.40625,0.8857288063761911,1,True
Massimo,1,0.639277286530928,0.0,0.639277286530928,0.25634765625,1.0352049350773198,1,True
91st District,1,0.6389207325280752,0.0,0.6389207325280752,0.25,1.037121167257688,2,True
<s> Saint-Martin-,1,0.6388978865606518,0.0,0.6388978865606518,0.42333984375,0.7054600484328795,2,False
Holzhacker,1,0.638712024637512,0.0,0.638712024637512,0.3203125,0.9513943194062798,1,False
illustrations,1,0.6380344350959006,0.0,0.6380344350959006,0.1884765625,1.2501153846147517,1,True
Crataegus,1,0.6376316487518282,0.0,0.6376316487518282,0.40771484375,0.8510371296920703,1,True
SH-149),1,0.6374579440722218,0.0,0.6374579440722218,0.408203125,0.8397386101805543,1,True
"64), Father:",1,0.6373626594771712,0.0,0.6373626594771712,0.216796875,1.0858382893179277,2,True
"players
Liga",1,0.6370772541103363,0.0,0.6370772541103363,0.47412109375,0.6887014360570906,2,True
", upon which the opposition",1,0.6368934554978045,0.0,0.6368934554978045,0.2998046875,1.0030002403070115,5,True
It is an example of,1,0.6366891284761825,0.0,0.6366891284761825,0.283203125,0.9639152040029564,5,True
its population was,1,0.6366280570896874,0.0,0.6366280570896874,0.517822265625,0.7457449474117184,3,True
Gorizia,1,0.6364905387413925,0.0,0.6364905387413925,0.2099609375,1.080728299978481,1,True
Luxembourg border at,1,0.6362208430295062,0.0,0.6362208430295062,0.3388671875,0.9506595294487652,3,True
th in the UK.,1,0.636132626913489,0.0,0.636132626913489,0.5576171875,0.6023554930649725,4,True
on 19 April,1,0.6359222018827851,0.0,0.6359222018827851,0.3662109375,0.8725203484569628,3,True
01 as an illustrator,1,0.6358923395778188,0.0,0.6358923395778188,0.169921875,1.0550628801945467,4,True
or sex slaves,1,0.6358413920774195,0.0,0.6358413920774195,0.2109375,1.0767860973810488,3,True
21st general election,1,0.6358158026251083,0.0,0.6358158026251083,0.3037109375,0.9891977096877704,3,True
020.,2,0.6358108043415174,0.3530028656405248,0.9888136699820422,0.287109375,0.911228060658481,1,True
Duke of York at,1,0.6357876403653753,0.0,0.6357876403653753,0.32861328125,0.8709632415384381,4,True
does not carry a useful load,1,0.6357019900532136,0.0,0.6357019900532136,0.25,1.0017305610705338,6,True
recordings of distorted,1,0.6356253706318649,0.0,0.6356253706318649,0.212890625,1.015455028142162,3,True
office buildings on the National Register,1,0.6354249509108064,0.0,0.6354249509108064,0.2685546875,0.982727416339516,6,True
brown in the dors,1,0.6350862813423043,0.0,0.6350862813423043,0.3896484375,0.8664022267932605,4,False
Qualification summary,1,0.6347167722146349,0.0,0.6347167722146349,0.232421875,1.067626891474087,2,True
plants in the daisy,1,0.6346130808728571,0.0,0.6346130808728571,0.251953125,1.0070649287446425,4,True
him. Stone,1,0.6345491535881246,0.0,0.6345491535881246,0.26123046875,1.0719685870953113,2,True
enjoyed much success.,1,0.6344503048987503,0.0,0.6344503048987503,0.34619140625,1.0138601372468756,3,False
Baseball Tournament,2,0.6343955271001969,0.207083296934092,0.841478824034289,0.32568359375,0.8899133782973673,2,True
one of the first five,1,0.6343414851102075,0.0,0.6343414851102075,0.21533203125,1.0803605487130186,5,True
(Alan David,1,0.6341968753515188,0.0,0.6341968753515188,0.38427734375,0.7307711190428594,2,True
oneulia monilia,1,0.6341529140785457,0.0,0.6341529140785457,0.330078125,0.8165529394932391,2,True
"in length, that",1,0.6340731273703907,0.0,0.6340731273703907,0.1943359375,1.1182638731134766,3,True
"deaths in Spain
Members of",1,0.6340668569944249,0.0,0.6340668569944249,0.3974609375,0.821006986236062,5,True
"War I"".--Abe",1,0.6340594329400616,0.0,0.6340594329400616,0.37890625,0.7624557112564039,2,True
"found guilty of a """,1,0.6340356885996925,0.0,0.6340356885996925,0.689453125,0.5510316043117311,5,True
their history and function First published,1,0.6340127883665814,0.0,0.6340127883665814,0.3955078125,0.7415261115414533,6,True
calibrated manifold,1,0.6339497684455098,0.0,0.6339497684455098,0.341796875,0.8716175851762744,2,True
"wings, horny goat",1,0.6336296490420912,0.0,0.6336296490420912,0.2568359375,0.9840985366677278,3,False
